Quantidade_Retweets,Quantidade_Likes,Quantidade_Publicacoes,MACRO
5.820082930352362,8.313607139317558,1,
5.521460917862246,5.8888779583328805,1,
6.095824562432225,7.416979621381154,2,
10.489745271417972,11.932208004509139,70,NF
7.1098794630722715,8.58876938990546,2,
5.2832037287379885,8.309922989258318,1,
7.293017679772782,10.161341661525732,1,
6.297109319933935,7.560601162768557,2,
6.202535517187923,7.946971357693591,1,
9.958827647569292,11.54780020960665,24,NF
5.703782474656201,7.321849713788356,1,
5.634789603169249,6.9957661563048505,1,
9.276315360899716,11.137329790464342,38,NT
7.143617602704121,7.595889917718538,2,
8.415381925269553,10.160065879936575,5,NT
7.418780882750794,10.01283510937141,4,
5.181783550292085,6.692083742506628,1,
5.517452896464707,8.640825751861513,1,
6.807934943699926,8.134467570277563,4,
5.10594547390058,7.133295954896068,1,
6.825460036255307,8.552946361122055,1,
5.968707559985366,8.367532416861831,1,
7.734558844354756,9.344346651823917,4,
8.883778861463485,10.314769045965733,3,
6.2166061010848646,6.98100574072173,1,
5.3981627015177525,8.002359546252707,1,
5.713732805509369,7.01301578963963,2,
4.983606621708336,5.7430031878094825,1,
7.152268856032539,6.07073772800249,1,
6.066108090103747,8.261526448396468,1,
6.626717749249025,8.267705664762426,1,
8.149890544402423,10.359202077047419,7,SP
5.389071729816501,7.222566018822171,1,
6.263398262591624,6.35088571671474,1,
8.284251797621916,10.173972600159388,7,NF
5.739792912179234,7.994969522697877,1,
5.5053315359323625,6.6039438246004725,1,
7.492760300922379,9.648595302907339,7,NF
5.0238805208462765,7.156176637480615,1,
6.883462586413092,8.784009071186633,3,
8.417593826193484,10.218991482721144,14,NF
7.692569648067906,9.598998361767967,4,
8.169336395928386,9.576856729945773,10,NF
6.413458957167357,6.115892125483034,1,
7.106606137727303,9.61025678115393,1,
9.872203262496361,11.413469704106666,29,NF
8.808219665118408,10.221832186794726,21,NF
5.0369526024136295,6.598509028614515,1,
6.48768401848461,8.274866820685254,3,
7.598399329323964,9.115699967822062,2,
10.379908049577942,11.12817433345917,34,NF
5.529429087511423,6.812345094177479,1,
7.6246189861593985,9.668144893764921,4,
5.267858159063328,6.818924065275521,1,
5.662960480135946,8.066521490469993,1,
6.023447592961033,6.81783057145415,1,
8.346167594364134,8.85907931788153,7,NT
6.541029999189903,7.917171988845776,2,
4.727387818712341,5.081404364984463,1,
5.707110264748875,7.114769448366463,1,
5.402677381872279,6.577861357721047,1,
7.15305163493748,8.316544717929398,3,
5.318119993844216,5.5909869805108565,2,
7.901377353792616,9.83745458193169,8,NF
6.705639094860003,8.055475141757274,2,
7.216709486709457,8.303999970955196,3,
5.231108616854587,7.053585727193677,1,
8.403800504061147,10.138362026726037,1,
6.171700597410915,7.738052297689316,2,
5.62040086571715,7.059617628291383,1,
6.9411900550683745,9.00810178134187,4,NF
8.151909872940905,9.902487052202545,1,
5.318119993844216,5.6131281063880705,1,
6.366470447731438,8.159660737063376,1,
5.981414211254481,8.482394685873542,2,
9.283683766200392,11.17838935284977,26,NT
9.087720658428273,11.335280953727237,20,NF
5.075173815233827,7.909122183211411,1,
6.92951677076365,9.283683766200392,1,
8.814330422638774,8.623353387244627,3,
5.0689042022202315,7.54274354536855,1,
6.535241271013659,8.235890725928495,4,NF
6.3784261836515865,7.987864096085687,1,
7.1693500166706,8.483636407887394,2,
4.770684624465665,6.591673732008658,1,
6.555356891810665,7.278628942320682,1,
5.749392985908253,7.068172000388042,1,
7.085901464365611,8.683385366280309,6,NF
7.837948916025283,9.387146748082028,7,NT
6.951772164398911,9.6097203364284,2,
5.497168225293202,8.290041618704489,1,
6.345636360828596,8.146419323098003,2,
5.049856007249537,6.661854740545311,1,
8.39660622842712,8.406485069431817,7,
7.578656850594762,8.952864141581468,7,NF
7.1098794630722715,7.071573364211532,4,
5.594711379601839,3.5263605246161616,1,
8.168202930236053,10.008477999727065,5,NF
8.480321716640333,8.453401058328458,3,
6.541029999189903,8.270013062273787,1,
9.862665558015873,11.775166644940057,32,NF
6.300785794663244,7.01301578963963,1,
5.170483995038151,6.461468176353717,1,
7.00033446027523,8.740816627567298,4,
8.4040244933106,9.583006768332961,11,NF
8.878636747430072,9.908375586608903,9,NT
6.811244378601294,8.930361883909434,3,
6.448889394146858,7.647308832356238,2,
8.227108234348146,9.681156171322476,6,NF
7.089243155027514,9.116688815894728,4,
6.9726062513017535,7.97522083865341,2,
4.983606621708336,7.282761179605593,1,
5.872117789475416,7.764296006450518,1,
7.362010551259734,9.516942329280475,6,NT
9.223059144383958,10.329082031939459,10,NF
7.288927694521257,7.323830566202317,2,
7.057036981697891,9.703083488191409,1,
6.846943139585379,8.516192691082654,2,
7.419380582918692,7.455876687491824,2,
7.347299700743164,8.391629968440892,3,
6.161207321695077,7.85243908535751,1,
6.371611847231857,7.8351837552667485,3,
5.857933154483459,7.418780882750794,1,
4.867534450455582,5.318119993844216,1,
7.624130585661289,8.874727765766853,5,NF
5.583496308781699,7.791935956938058,1,
4.875197323201151,6.999422467507961,1,
5.14166355650266,8.788440957404594,1,
5.081404364984463,7.77485576666552,1,
5.375278407684165,7.728855823852543,1,
6.799055862058796,9.076008659180891,3,
4.962844630259907,6.946013991099227,1,
6.297109319933935,8.32093496888341,3,
6.111467339502679,8.42726848388825,1,
6.602587892189336,7.899524472032198,2,
7.00397413672268,8.185907481482324,2,
7.9483852851118995,9.930470223866015,1,
6.529418838262226,7.96311205897929,1,
7.0630481633881725,7.915348169263078,3,
6.0473721790462776,7.351799869057777,1,
5.087596335232384,6.455198563340122,1,
6.2422232654551655,6.674561391814426,2,
7.3632795869630385,6.733401891837359,1,
6.040254711277414,8.745602852402946,1,
5.0369526024136295,6.359573868672378,1,
5.713732805509369,6.968850378341948,1,
8.543445562560303,10.011534456619263,4,
5.262690188904886,6.489204931325317,1,
7.068172000388042,8.840724916761715,5,NT
7.195937226475569,9.100078977718645,4,
5.910796644040527,8.35983738064003,1,
7.520234556474628,9.539284342176604,8,NT
8.8427489162961,10.329996347572642,15,NT
6.410174881966167,6.131226489483141,2,
7.921898411023797,8.83695515733143,5,NT
7.289610521451167,9.898072919834629,3,NF
5.60947179518496,5.926926025970411,1,
7.124478262493424,9.627272811525241,3,
8.899730794880696,10.261861053110442,17,NF
7.611347717403621,9.752024923328158,4,
9.28720881623276,8.451694209183541,19,SP
5.517452896464707,7.2868764117507,1,
7.9391588179567965,9.719985298994011,6,NF
7.388946097618437,9.169414205363537,2,
5.123963979403259,6.403574197934815,1,
8.210124405164267,9.918228370857626,11,NF
5.181783550292085,6.46302945692067,1,
7.973844375944687,10.076768364677934,4,
6.244166900663736,7.176254532017144,1,
5.313205979041787,5.308267697401205,2,
5.111987788356544,6.855408798609928,1,
6.854354502255021,8.510168576479273,3,
5.056245805348308,6.459904454377535,1,
7.199678345691172,7.3783837129967145,1,
5.351858133476067,7.412160334945205,1,
7.3343293503005365,10.845075592184445,1,
5.147494476813453,7.138866999945524,1,
5.476463551931511,5.123963979403259,1,
5.7430031878094825,6.418364935936212,1,
6.230481447578482,6.593044534142437,2,
5.204006687076795,6.618738983517219,1,
6.035481432524756,7.925518979786926,1,
7.404279118037268,8.192847134592865,1,
8.825706773447951,9.978734161910666,11,NF
5.948034989180646,7.568379267836522,1,
7.01301578963963,8.021584533455107,2,
6.2166061010848646,6.966024187106113,1,
7.134890851565884,9.690356211348643,1,
6.198478716492308,6.988413181999592,1,
5.25227342804663,6.018593214496234,1,
6.74993119378857,7.3632795869630385,2,
5.703782474656201,6.642486801367256,1,
6.859614903654202,8.048788283534199,4,
5.53338948872752,5.267858159063328,1,
7.991253929840199,9.659567149523216,9,NF
6.030685260261263,6.4425401664681985,1,
6.368187186350492,7.029087564149662,1,
7.524021415206125,7.658227526161352,2,
7.867871490396322,8.808668062106715,4,
9.518560095645512,9.783013399068254,5,SP
6.133398042996649,8.065265208897733,1,
5.3706380281276624,5.934894195619588,1,
6.9782137426306985,8.507950610049305,1,
8.267705664762426,9.992230762370516,5,NT
7.360739903058278,8.482187582217422,1,
7.381501894506707,8.719970756777574,2,
8.67008593751938,9.283590833715776,1,
5.293304824724492,5.170483995038151,1,
5.062595033026967,7.445417556701687,1,
5.176149732573829,5.869296913133774,1,
7.02197642307216,7.562681246721884,1,
5.771441123130016,6.278521424165844,1,
7.956476798036782,10.560903923140275,1,
7.676473646389156,8.862200330487287,2,
4.8283137373023015,6.501289670540389,1,
5.308267697401205,5.298317366548036,1,
6.61338421837956,9.068546366358296,3,
5.308267697401205,7.65491704784832,1,
5.3706380281276624,7.143617602704121,1,
4.30406509320417,5.14166355650266,1,
6.85751406254539,9.126088819528592,2,
5.402677381872279,7.436617265234227,1,
5.438079308923196,7.443663683115591,1,
5.278114659230517,7.074963197966044,1,
6.274762021241939,8.452974619089586,1,
5.236441962829949,6.349138991379798,1,
6.588926477533519,8.426173793029069,1,
4.997212273764115,6.799055862058796,1,
9.070618428801046,11.62459205547691,20,SP
8.294549515143679,9.604070223865927,4,
7.085901464365611,9.475930197953147,1,
5.303304908059076,6.326149473155099,1,
5.43372200355424,7.145196134997171,1,
6.102558594613569,7.293697720601438,2,
8.26796230533871,9.236982302922604,4,
5.707110264748875,7.10002716662926,1,
5.231108616854587,7.1731917424865985,1,
5.170483995038151,6.852242569051878,1,
7.007600613951853,10.141992510963037,1,
5.6131281063880705,8.161089512845797,2,
6.061456918928017,7.1891677384203225,2,
6.318968113746434,7.875499292445208,1,
4.624972813284271,6.126869184114185,1,
5.25227342804663,6.878326468291325,1,
6.709304340258298,9.037533407550814,4,NT
4.672828834461906,6.269096283706261,1,
5.6937321388027,7.621195162809845,1,
6.238324625039508,8.07775756373692,1,
5.111987788356544,6.742880635791903,1,
4.204692619390966,5.111987788356544,1,
5.488937726156687,6.952728644624869,1,
6.716594773520978,8.320448113956559,1,
5.66988092298052,7.02197642307216,1,
5.220355825078324,7.001245622069476,1,
8.37309184744198,9.900733764339506,1,
4.836281906951478,5.762051382780177,1,
7.170119543449628,8.842315546841863,4,NF
6.536691597591305,8.469262657658687,2,
5.262690188904886,5.288267030694535,1,
5.598421958998375,8.217978203150732,1,
5.187385805840755,6.742880635791903,1,
5.583496308781699,7.7488913372555315,1,
7.739794458408701,7.901377353792616,1,
7.886081401775745,10.098601931128835,3,
7.483806687665835,9.470933838737231,6,NF
6.6895992691789665,7.7025561132685825,3,
6.368187186350492,5.1647859739235145,1,
7.1929342212158,9.143559338285831,6,SJ
6.608000625296087,8.079308192051961,4,
5.659482215759621,4.976733742420574,1,
6.0844994130751715,5.53338948872752,1,
6.20050917404269,7.566828479208331,1,
5.713732805509369,6.129050210060545,3,
4.941642422609304,5.5909869805108565,1,
4.795790545596741,4.624972813284271,1,
5.84354441703136,5.683579767338681,1,
5.5134287461649825,7.216709486709457,1,
5.5909869805108565,7.500529485395295,1,
6.816735880594968,8.028781162487148,2,
6.694562058521095,6.692083742506628,1,
5.934894195619588,7.117205503164344,1,
9.178230318057949,10.84898751099427,12,NF
7.693937325509272,9.658162296163171,5,NT
5.087596335232384,6.914730892718563,1,
7.277938572945661,9.22325659724273,3,
6.455198563340122,7.536363938404511,1,
6.315358001522335,8.75384509275524,1,
5.220355825078324,6.665683717782408,1,
6.70073110954781,8.348064228408266,2,
4.007333185232471,5.846438775057725,1,
5.429345628954441,7.395107546562485,1,
4.897839799950911,4.919980925828125,1,
7.033506484287697,5.926926025970411,2,
5.337538079701318,7.188412736496954,1,
6.343880434126331,8.069655306886165,2,
6.3561076606958915,9.42181611842271,1,
5.777652323222656,5.963579343618446,1,
6.102558594613569,6.710523109452428,2,
4.77912349311153,5.288267030694535,1,
5.375278407684165,6.054439346269371,1,
8.570544366913232,10.908429982004845,1,
6.598509028614515,8.316544717929398,5,NF
5.278114659230517,8.339739766019143,1,
5.220355825078324,7.630946580890459,1,
7.882314918980268,10.105530033942284,7,NT
5.8805329864007,8.08794755464267,1,
4.941642422609304,6.278521424165844,1,
7.762170607138205,9.230535079261703,5,NF
7.273786317844895,6.883462586413092,3,
9.577688157971219,10.735004402360845,15,SP
5.337538079701318,6.626717749249025,1,
5.093750200806762,7.486613313139955,1,
6.675823221634848,7.9976631270201,2,
5.971261839790462,6.984716320118266,1,
5.717027701406222,6.57507584059962,1,
4.912654885736052,5.517452896464707,1,
6.863803391452954,8.834773814213882,4,SP
7.338238150065589,9.249657234353133,4,NF
7.628517626575055,8.820994645747902,7,NF
6.885509670034818,7.788211557847076,3,
5.869296913133774,7.203405521083095,2,
6.586171654854675,8.508959386489133,1,
5.8916442118257715,4.812184355372417,1,
7.66105638236183,8.635153989049803,5,NF
6.115892125483034,8.222285073872717,1,
7.3864708488298945,8.684570300824369,5,SP
5.53338948872752,8.693831965074693,1,
5.579729825986222,8.07215530818825,1,
8.371936178759098,11.543076324920722,2,
5.857933154483459,7.492760300922379,1,
5.54907608489522,6.226536669287466,1,
6.0063531596017325,5.8522024797744745,1,
5.942799375126701,8.434246270595311,1,
6.1070228877422545,7.70796153183549,1,
7.113142108707088,8.083637203141548,3,
5.1647859739235145,6.259581464064923,1,
5.652489180268651,8.221478947267192,1,
6.5638555265321274,10.073610001873085,1,
6.315358001522335,7.741533589281828,2,
8.651898894268529,11.019792400735156,4,NF
5.159055299214529,7.603897968521881,1,
5.231108616854587,7.8399193600125825,1,
4.948759890378168,6.616065185132817,1,
5.37989735354046,7.554858521040676,1,
7.575071699507561,8.607033895416027,3,
5.942799375126701,7.403670290012373,1,
5.420534999272286,6.395261598115449,1,
5.872117789475416,7.791109510610028,1,
7.679713639966372,8.867427438524983,7,NF
7.471932078245122,9.025214887849494,2,
6.760414691083428,8.421783006611578,4,NF
5.049856007249537,6.154858094016418,1,
7.599401333415815,9.491224389926964,8,NF
6.745236349484363,6.71901315438526,1,
7.831617276352611,8.58783803098557,2,
6.473890696352274,7.462789157412448,2,
6.075346031088684,7.529943370601589,1,
7.952263308657046,8.34212526333359,2,
6.968850378341948,7.055312843339752,2,
8.078688229229872,9.746131741759921,5,SP
5.60947179518496,6.5722825426940075,1,
8.375860015299594,10.358948446965533,2,
10.283839959829217,9.533075832485352,9,NF
10.664410197176586,11.426092253926285,23,NF
5.805134968916488,5.241747015059643,1,
5.3612921657094255,6.313548046277095,1,
9.37568530456302,10.860536276882451,1,
6.095824562432225,7.089243155027514,2,
8.175829008714597,9.21642184229205,4,
10.521291382792283,10.099383229357201,8,NT
6.1092475827643655,7.348587530927593,1,
6.09807428216624,7.067319848653476,1,
5.225746673713202,6.75110146893676,1,
7.5569505720129,9.740556773534106,3,
12.119937248394502,12.270815833222116,110,SP
7.9269635448629785,8.31115254800169,3,
7.222566018822171,6.536691597591305,2,
5.429345628954441,5.262690188904886,1,
7.630461261783627,8.790116892892472,5,SP
5.170483995038151,6.261491684321042,1,
6.124683390894205,8.265392930852224,1,
10.222595614987762,11.88205848383099,63,NT
5.5093883366279774,4.454347296253507,1,
6.056784013228625,7.983781068977451,2,
7.58629630715272,10.234049500617608,3,
8.288031567776464,9.666942095531727,9,NF
6.163314804034641,6.9440872082295275,1,
5.963579343618446,8.669227347271736,2,
8.425735580927402,8.018954683155718,13,SP
6.336825731146441,8.355379895253634,1,
6.073044534100405,8.509362612301048,2,
6.492239835020471,6.371611847231857,1,
5.402677381872279,8.10258642539079,1,
5.476463551931511,6.434546518787453,1,
5.170483995038151,7.009408932708637,1,
7.563719668414366,8.579980179515003,5,NT
4.836281906951478,6.054439346269371,1,
5.0238805208462765,8.151044945685024,1,
5.87493073085203,8.585225601808064,1,
6.270988431858299,8.395929103923198,2,
5.54907608489522,7.104144092987527,1,
8.038834757787749,9.652458797732383,2,
8.664578178329295,10.555135425918044,9,NF
6.236369590203704,7.822044008185619,2,
8.210124405164267,10.30981895197225,5,SP
5.37989735354046,5.43372200355424,3,
5.337538079701318,7.461065514354283,1,
5.808142489980444,7.554858521040676,1,
4.897839799950911,6.617402977974478,1,
6.424869023905388,8.698347400458186,1,
7.347943823148687,9.264544425989694,6,SJ
7.172424577124845,7.213768308118642,1,
6.782192056006791,9.017847259860732,2,
7.914252278742441,7.252762418053187,3,
5.568344503761097,6.690842277418564,1,
5.2574953720277815,6.400257445308821,1,
7.280008252884188,8.561592778712923,2,
6.570882962339584,7.900266036767701,1,
8.037543185118697,9.895808141192258,2,
7.826443135456014,7.994294986415977,2,
6.621405651764134,6.553933404025811,1,
6.871091294610546,7.446585099157725,2,
13.579609727500914,13.606352502096748,85,NF
10.35964577495981,9.67890546702757,29,NT
5.056245805348308,6.272877006546167,1,
6.340359303727752,8.712101863715663,2,
5.44673737166631,6.363028103540465,1,
6.495265555937008,7.3796321526095525,1,
8.24117615049496,8.506940814951886,10,NF
5.552959584921617,6.8501261661455,1,
6.499787040655854,7.66105638236183,2,
6.0063531596017325,7.388327859577107,1,
6.052089168924417,8.88016824790345,2,
7.246368080102461,6.635946555686647,2,
7.394493107219038,9.4925826756776,2,
5.153291594497779,5.976350909297934,1,
7.307202314764738,8.771680359010377,3,
5.176149732573829,6.838405200847344,1,
5.147494476813453,5.978885764901122,1,
7.202661196523238,8.534246945982066,2,
7.496097345175956,7.01211529430638,1,
12.523048922113711,12.48240050214325,36,NF
6.415096959171596,7.57353126274595,1,
6.960347729101308,6.824373670043086,2,
6.135564891081739,6.727431724850855,2,
6.045005314036012,8.32069157104845,2,
5.0106352940962555,5.631211781821365,1,
5.659482215759621,6.874198495453294,1,
8.174702882469461,9.817112336789382,3,
8.37655086161377,10.38124231399123,2,
4.812184355372417,4.663439094112067,1,
4.976733742420574,6.429719478039138,1,
6.154858094016418,8.173293438966228,2,
7.8567067930958405,8.585972706811063,5,NF
5.6937321388027,7.243512974665482,2,
5.910796644040527,7.207118856207756,1,
7.344719054149673,9.045819439807735,1,
8.22817689595132,9.551871220788255,3,
8.252446090246952,10.355804439421526,2,
6.251903883165888,8.950273466557375,1,
5.602118820879701,7.781973234434385,1,
7.232010331664759,8.781248333236862,3,
5.802118375377063,7.732369222284388,1,
5.135798437050262,5.662960480135946,1,
8.376090350438238,8.207674424355282,1,
6.124683390894205,6.38856140554563,1,
7.119635638017636,8.848365694942547,1,
8.566554620953962,9.736665259189097,19,NF
5.53338948872752,6.835184586147301,1,
7.908387159290043,9.307376334487778,10,NF
6.293419278846481,5.560681631015528,1,
7.042286171939743,10.257834789465683,2,
6.059123195581797,7.889084407035514,1,
13.157176313642902,13.129684512374883,37,NF
5.579729825986222,7.323170717943469,1,
5.6937321388027,8.185907481482324,1,
6.408528791059498,5.902633333401366,1,
5.41610040220442,7.037027614686276,1,
5.655991810819852,8.020927718981577,1,
9.348535870727583,10.707527418047702,23,NT
6.553933404025811,6.767343125265392,1,
6.102558594613569,6.2878585601617845,1,
8.00603417874901,9.919164031921136,8,NF
5.955837369464831,7.892452043520352,1,
6.3473892096560105,7.307202314764738,2,
6.698268054115413,6.646390514847729,2,
6.20050917404269,5.187385805840755,1,
5.081404364984463,5.37989735354046,1,
5.220355825078324,7.577633832602728,1,
5.049856007249537,6.951772164398911,1,
5.303304908059076,5.84354441703136,1,
8.07402621612406,8.140315540159985,1,
6.92951677076365,7.8961806086154915,1,
7.497207223203318,8.997147151515142,5,NF
6.495265555937008,6.35088571671474,1,
6.115892125483034,7.374001859350161,1,
4.8283137373023015,3.4965075614664802,1,
5.545177444479562,7.58629630715272,1,
8.937612591306213,9.081938657171658,23,NT
6.3784261836515865,7.717796211013582,1,
5.631211781821365,6.966967138613983,1,
7.259819610363186,8.836228571526014,4,NT
6.561030665896573,7.8168199657645525,2,
8.991064332188461,8.902455592206882,6,SJ
4.77912349311153,4.6443908991413725,1,
8.503905297089302,11.075381281398318,8,NF
6.320768294250582,7.075808863978387,1,
5.598421958998375,6.55250788703459,1,
5.159055299214529,6.678342114654332,1,
5.746203190540153,5.579729825986222,1,
7.199678345691172,8.46863300080086,1,
5.71042701737487,7.016609683894219,1,
6.396929655216146,7.396948602621014,1,
5.87493073085203,7.955775781534187,1,
5.783825182329737,7.848543482456679,1,
5.272999558563747,7.238496840894365,1,
7.01211529430638,10.495681159256453,2,
6.013715156042802,9.531843992903474,1,
5.683579767338681,8.055157731819678,1,
5.971261839790462,6.246106765481563,1,
9.128262260940575,8.340933226000878,1,
6.028278520230698,7.3783837129967145,1,
6.115892125483034,8.968396191198256,1,
5.455321115357702,8.458716261657262,1,
8.027150106832774,9.165656764349542,6,NF
5.883322388488279,7.822444729489319,1,
7.450079569807499,8.414274137408396,1,
5.955837369464831,8.802823159741887,1,
6.453624998892692,7.32052696227274,3,
5.846438775057725,9.506288188844996,1,
6.573680166960646,5.655991810819852,1,
6.760414691083428,8.69165057315339,3,
6.556778356158042,8.35819745992578,2,
4.68213122712422,5.575949103146316,1,
7.014814351275545,8.808369153122275,1,
6.9411900550683745,8.265392930852224,3,
8.914491710191342,11.51142433884396,21,NF
5.14166355650266,6.794586580876499,1,
9.267759862843668,11.07477702836835,19,SP
8.696343057044556,10.779289567680149,6,NF
5.204006687076795,5.327876168789581,1,
6.85751406254539,8.691986481789401,2,
7.112327444710911,9.255982729854884,5,SP
5.765191102784844,7.123672785204607,1,
6.858565034791365,6.952728644624869,9,NF
6.434546518787453,9.268892258925797,2,
8.465689348549121,8.206037762778815,2,
7.362010551259734,9.783351751296147,1,
5.384495062789089,7.382124365737512,1,
5.488937726156687,7.783224016336037,1,
6.498282149476434,8.54188580400661,2,
6.398594934535208,7.733245646529795,2,
5.631211781821365,6.175867270105761,1,
5.5134287461649825,7.282761179605593,1,
6.135564891081739,8.17131687471973,2,
6.1092475827643655,7.430114138561801,1,
6.498282149476434,7.188412736496954,2,
7.0630481633881725,6.413458957167357,2,
6.152732694704104,8.430545384690566,1,
8.20631072579402,10.32423528417545,10,
5.225746673713202,5.846438775057725,1,
5.7745515455444085,8.210396255104774,1,
5.736572297479192,7.358830898342354,1,
6.790097235513905,8.414495793177895,3,
6.324358962381311,7.708859601047175,1,
6.159095388491933,8.21878715560148,1,
5.641907070938114,7.188412736496954,1,
5.707110264748875,7.81762544305337,1,
5.91350300563827,7.600902459542082,1,
5.308267697401205,8.045588280803528,1,
7.726212650507529,8.255568653283746,1,
5.921578419643816,7.051855622955894,1,
5.627621113690637,7.786136437783072,1,
5.3230099791384085,6.068425588244111,1,
7.975908360165538,9.815475675212914,1,
6.434546518787453,8.14177220465645,1,
7.203405521083095,9.361687124470707,2,
5.676753802268282,7.998671361015776,1,
8.496990484098719,7.164720378771857,5,NT
5.75890177387728,8.541300266759471,1,
7.374629015218945,9.269175157697076,5,SP
7.285506548522785,7.493317248862145,4,
5.645446897643238,5.978885764901122,1,
5.472270673671475,4.77912349311153,1,
5.517452896464707,6.480044561926653,1,
5.60947179518496,7.61972421378267,1,
9.004545458996587,10.965539585892435,10,SP
5.932245187448011,7.305188215393037,1,
5.3471075307174685,7.342131730584722,1,
9.63266259715077,10.91217513367625,5,NF
7.75491027202143,9.045111892608405,2,
6.439350371100098,7.443078374348516,1,
7.3796321526095525,9.338997404184445,2,
6.063785208687608,7.839131648274333,1,
5.68697535633982,6.3784261836515865,1,
5.627621113690637,7.450079569807499,1,
6.311734809152915,8.39728289474368,2,
10.550590794594667,9.676084944301534,22,NT
4.852030263919617,6.1903154058531475,1,
8.089482474360754,8.053887083618223,43,NT
8.22389538017882,9.713536968577682,2,
7.288244401020124,7.351799869057777,1,
6.690842277418564,6.3080984415095305,1,
6.582025138892826,6.583409222158765,1,
7.108244139731541,9.229162126216771,3,
7.0909098220799835,8.495560891289124,2,
5.438079308923196,7.164720378771857,1,
8.214194414852564,10.06628644284122,12,NT
6.762729506931879,7.830822995135316,1,
5.631211781821365,5.673323267171493,1,
10.068832485122966,11.673861642576794,15,NF
7.179307969504034,8.80612448326845,2,
5.438079308923196,6.284134161070802,1,
5.0238805208462765,6.777646593635117,1,
6.519147287940395,7.271703706887368,2,
6.345636360828596,5.6937321388027,1,
6.559615237493242,7.955425088912672,1,
5.402677381872279,5.272999558563747,1,
6.483107351457199,7.616283561580385,1,
6.226536669287466,5.181783550292085,1,
8.57583938684897,10.639694222556521,16,SP
5.666426688112432,8.215006432761575,1,
6.97354301952014,7.519692404116539,1,
7.9211727215870145,8.421122722665503,1,
7.769378609513984,9.216620609933333,5,NF
6.1675164908883415,5.673323267171493,1,
6.008813185442595,9.93755075781183,1,
8.186185994226083,10.350989916435351,9,NF
8.18646442942209,9.663769906600864,2,
7.167809184316444,10.248813337717966,1,
9.573176298028388,11.467792106529332,38,NF
6.07993319509559,8.671286726753637,1,
7.039660349862076,8.361941906144946,3,
8.524168805152662,9.653358136136932,6,NF
6.12029741895095,5.703782474656201,1,
4.7535901911063645,6.028278520230698,1,
6.481577129276431,8.169053149927343,2,
5.472270673671475,5.4510384535657,2,
5.4638318050256105,8.36380888451688,1,
6.594413459749778,9.065314599925925,1,
9.200189020919808,11.13636846200927,13,SP
6.583409222158765,8.245909264774093,1,
6.706862336602747,9.14120463314132,2,
5.10594547390058,7.00850518208228,1,
6.905753276311464,8.069655306886165,2,
6.139884552226255,8.30325712085294,1,
6.919683849847411,9.689179849884317,4,NF
6.095824562432225,7.802618063442671,2,
6.976348070447749,8.584851839890053,3,
7.670428522190693,7.212294468500341,2,
5.017279836814924,6.725033642166843,1,
6.406879986069314,8.546363568716018,1,
10.313077475221242,8.924656302187074,4,
5.459585514144159,6.863803391452954,1,
5.272999558563747,7.282761179605593,1,
7.176254532017144,6.297109319933935,5,SP
5.075173815233827,7.037905963447182,1,
5.645446897643238,8.915432254432663,1,
6.625392368007956,8.096512917501594,1,
6.037870919922137,7.578656850594762,1,
7.780720886117918,9.690232448972248,5,NF
6.529418838262226,7.878155336503324,6,NT
4.859812404361672,5.82600010738045,1,
8.324093761450404,9.574427775630369,8,SP
5.955837369464831,8.85366542803745,2,
5.459585514144159,6.411818267709897,1,
6.424869023905388,8.425954710981966,3,
5.0238805208462765,6.62273632394984,1,
5.966146739123692,8.189522110748094,2,
5.308267697401205,6.815639990074331,1,
6.925595197110468,7.004881989712859,1,
6.61338421837956,8.205764725234456,1,
4.1588830833596715,4.2626798770413155,1,
6.70808408385307,6.650279048587422,1,
4.543294782270004,2.833213344056216,1,
7.903596289614301,9.962133747968862,4,SJ
9.500768670095988,8.540323608805092,21,NF
5.3471075307174685,7.898782356970309,1,
7.214504414151143,8.648396877031582,1,
7.761319180947987,10.659069480352393,2,
8.472405008626103,8.996156562033445,2,
7.1276936993473985,8.65486599654131,4,
7.6093665379542115,8.484256691169973,3,NF
6.4967749901858625,8.160518247477505,2,
5.638354669333745,6.16541785423142,2,
5.1647859739235145,8.219056661060598,1,
6.687108607866515,7.271008538280992,3,
8.230577217146454,7.261225091971921,4,
5.44673737166631,7.31455283232408,1,
6.436150368369428,7.407924322559599,1,
6.0112671744041615,8.053887083618223,1,
8.606485298894999,9.848291917068178,15,NF
8.815518423966498,10.599006917241129,23,NF
8.254268770090183,8.779249716229046,1,
6.429719478039138,6.385194398997726,1,
5.703782474656201,7.635303886259415,1,
5.659482215759621,8.216628493133443,1,
8.255568653283746,10.541967331753765,6,NF
5.605802066295998,7.883069351305753,1,
5.916202062607435,7.734996194022781,1,
7.55171221535131,8.81640849968169,8,SJ
8.607033895416027,10.608563303961347,10,NT
7.579167967396076,8.809116258125274,2,
5.602118820879701,7.56734567601324,1,
7.04141166379481,9.295232838994146,2,
8.331586243630754,10.3366326764176,10,SP
5.262690188904886,7.746732907753622,1,
9.787796078039936,11.151223621603087,37,NT
5.393627546352362,4.9344739331306915,1,
6.317164686747284,7.396948602621014,3,
7.7823903355874595,9.863706682524283,4,NT
5.958424693029782,6.280395838960195,1,
7.3783837129967145,8.60995467149755,4,NF
7.640603826393634,9.131838143821225,2,
4.61512051684126,4.7535901911063645,1,
